norm_id;stofnaam;casnummer;aquocode;categorie;compartiment;norm;waarde;eenheid;compartimentcode;compartimentomschrijving;grootheidcode;grootheidomschrijving;hoedanigheidcode;hoedanigheidomschrijving;waardebewerkingsmethodecode;waardebewerkingsmethodeomschrijving
5734;metsulfuron-methyl;74223-64-6;C1ymsfrn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MAC-MKN (opgelost);0,03;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
5735;miconazolnitraat;22832-87-7;micnzNO3;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);4,88E-03;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
5749;milbemectine;51596-10-2;milbmcA3;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);0,0012;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
5752;minerale olie;8042-47-5;minrlole;Milieu;Grondwater;Signaleringsparameter  beoordeling grondwatersanering (opgelost);600;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
5754;minerale olie;8042-47-5;minrlole;Milieu;Sediment;Sediment MTR (droge stof);1000;mg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
5755;minerale olie;8042-47-5;minrlole;Milieu;Grondwater;Standaardwaarden grondwater (inclusief AC) (opgelost);50;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
5779;mirex (ZZS);2385-85-5;mirx;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);7,70E-04;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
5780;mirex (ZZS);2385-85-5;mirx;Milieu;Sediment;Sediment Indicatief MTR (droge stof);31,0;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
5783;molybdeen;7439-98-7;Mo;Milieu;Grondwater;Grondwater streefwaarde ondiep (opgelost);5;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
5784;molybdeen;7439-98-7;Mo;Milieu;Grondwater;Grondwater diep landelijke achtergrondconcentratie (AC) (opgelost);0,7;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
5785;molybdeen;7439-98-7;Mo;Milieu;Grondwater;Standaardwaarden grondwater (inclusief AC) (opgelost);3,6;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
5786;molybdeen;7439-98-7;Mo;Milieu;Grondwater;Signaleringsparameter  beoordeling grondwatersanering (opgelost);300;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
5789;molybdeen;7439-98-7;Mo;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren achtergrondconcentratie (opgelost);0,5;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);NVT;Niet van toepassing
5790;molybdeen;7439-98-7;Mo;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren wettelijk JG-MKN (opgelost);136;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
5791;molybdeen;7439-98-7;Mo;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren wettelijk MAC-MKN (opgelost);340;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
5792;molybdeen;7439-98-7;Mo;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren achtergrondconcentratie (opgelost);8,8;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);NVT;Niet van toepassing
5795;molybdeen;7439-98-7;Mo;Milieu;Sediment;Sediment MTR (standaard Sediment met 10% organisch materiaal);440;mg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
5796;molybdeen;7439-98-7;Mo;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);3,05;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
5821;monalide;7287-36-7;monlde;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);0,0262;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
5822;monalide;7287-36-7;monlde;Milieu;Sediment;Sediment Indicatief MTR (droge stof);0,8;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
5825;monochloorbenzeen;108-90-7;ClBen;Milieu;Grondwater;Signaleringsparameter  beoordeling grondwatersanering (opgelost);180;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
5828;monochloorbenzeen;108-90-7;ClBen;Milieu;Sediment;Sediment MTR (droge stof);8;mg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
5830;monochloorbenzeen;108-90-7;ClBen;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,41;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
5831;monochloorbenzeen;108-90-7;ClBen;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren JG-MKN (opgelost);32;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
5832;monochloorbenzeen;108-90-7;ClBen;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MAC-MKN (opgelost);40;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
5833;monochloorbenzeen;108-90-7;ClBen;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren JG-MKN (opgelost);4;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
5834;monochloorbenzeen;108-90-7;ClBen;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren MAC-MKN (opgelost);40;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
5847;monochloorbenzeen;108-90-7;ClBen;Milieu;Grondwater;Standaardwaarden grondwater (inclusief AC) (opgelost);7;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
5872;monochloorfenolen som;25167-80-0;;Milieu;Grondwater;Signaleringsparameter  beoordeling grondwatersanering (opgelost);100;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
5873;monochloorfenolen som;25167-80-0;;Milieu;Grondwater;Standaardwaarden grondwater (inclusief AC) (opgelost);0,3;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
5897;monochloorhydrine;96-24-2;MClhdne;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);0,34;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
5898;monochloorhydrine;96-24-2;MClhdne;Milieu;Sediment;Sediment Indicatief MTR (droge stof);0,77;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
5900;monocrotofos;6923-22-4;Mctfs;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);8e-005;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
5901;monolinuron;1746-81-2;Mlnrn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren wettelijk JG-MKN (totaal);0,15;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;JGM;Jaargemiddelde
5903;monolinuron;1746-81-2;Mlnrn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren wettelijk MAC-MKN (totaal);0,15;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;MAX;Maximum
5906;monolinuron;1746-81-2;Mlnrn;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);0,87;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
5908;monolinuron;1746-81-2;Mlnrn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren JG-MKN (opgelost);0,15;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
5909;monolinuron;1746-81-2;Mlnrn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MAC-MKN (opgelost);0,15;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
5910;monuron;150-68-5;monrn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);0,2;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
5913;morfoline;110-91-8;morflne;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);1;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
5917;m-toluïdine;108-44-1;3C1yAn;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);0,81;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
5918;m-toluïdine;108-44-1;3C1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);10;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
5919;m-toluïdine;108-44-1;3C1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);10;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
5920;m-toluïdine;108-44-1;3C1yAn;Milieu;Sediment;Sediment MTR (droge stof);30;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
5921;m-xyleen;108-38-3;13xyln;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren wettelijk JG-MKN (totaal);17;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;JGM;Jaargemiddelde
5922;m-xyleen;108-38-3;13xyln;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren wettelijk MAC-MKN (totaal);244;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;MAX;Maximum
5923;m-xyleen;108-38-3;13xyln;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren wettelijk JG-MKN (totaal);1,7;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;JGM;Jaargemiddelde
5924;m-xyleen;108-38-3;13xyln;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren wettelijk MAC-MKN (totaal);49;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;MAX;Maximum
5925;m-xyleen;108-38-3;13xyln;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren JG-MKN (opgelost);1,7;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
5926;m-xyleen;108-38-3;13xyln;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren MAC-MKN (opgelost);49;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
5927;m-xyleen;108-38-3;13xyln;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren JG-MKN (opgelost);17;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
5928;m-xyleen;108-38-3;13xyln;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MAC-MKN (opgelost);244;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
5929;myclobutanil;88671-89-0;mycbtnl;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);55;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
5930;myclobutanil;88671-89-0;mycbtnl;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);55;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
5931;myclobutanil;88671-89-0;mycbtnl;Milieu;Sediment;Sediment MTR (droge stof);250;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
5932;myclobutanil;88671-89-0;mycbtnl;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,72;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
5933;N-(cyclohexylthio)phtalimide;17796-82-6;;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);0,4;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
5937;N,N-dimethylaceetamide (ZZS);127-19-5;DC1yacAd;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);3,20E+02;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
5943;N,N-dimethylaniline;121-69-7;NNDC1yAn;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,14;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
5944;N,N-dimethylaniline;121-69-7;NNDC1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
5945;N,N-dimethylaniline;121-69-7;NNDC1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
5946;N,N-dimethylaniline;121-69-7;NNDC1yAn;Milieu;Sediment;Sediment MTR (droge stof);350;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
5949;N,N-dimethylformamide (ZZS);68-12-2;DC1yfAd;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);6,84E-01;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
5967;N,N-dimethyl-p-toluïdine (ZZS);99-97-8;NN4TC1yAn;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,54;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
5968;N,N-dimethyl-p-toluïdine (ZZS);99-97-8;NN4TC1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
5969;N,N-dimethyl-p-toluïdine (ZZS);99-97-8;NN4TC1yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);50;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
5970;N,N-dimethyl-p-toluïdine (ZZS);99-97-8;NN4TC1yAn;Milieu;Sediment;Sediment MTR (droge stof);870;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
5971;Na4EDTA;64-02-8;;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren JG-MKN (totaal);2200;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;JGM;Jaargemiddelde
5972;Na4EDTA;64-02-8;;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MAC-MKN (totaal);2200;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;MAX;Maximum
5974;naftaleen (ZZS);91-20-3;Naf;Milieu;Grondwater;Signaleringsparameter  beoordeling grondwatersanering (opgelost);70;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
5977;naftaleen (ZZS);91-20-3;Naf;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren wettelijk JG-MKN (totaal);2;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;JGM;Jaargemiddelde
5978;naftaleen (ZZS);91-20-3;Naf;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren wettelijk JG-MKN (totaal);2;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;JGM;Jaargemiddelde
5979;naftaleen (ZZS);91-20-3;Naf;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren wettelijk MAC-MKN (totaal);130;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;MAX;Maximum
5980;naftaleen (ZZS);91-20-3;Naf;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren wettelijk MAC-MKN (totaal);130;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;MAX;Maximum
5981;naftaleen (ZZS);91-20-3;Naf;Milieu;Sediment;Sediment MTR (droge stof);0,1;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
5982;naftaleen (ZZS);91-20-3;Naf;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);2,37;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
5986;naftaleen (ZZS);91-20-3;Naf;Milieu;Grondwater;Standaardwaarden grondwater (inclusief AC) (opgelost);0,01;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
6012;naled;300-76-5;nald;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);0,00014;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
6013;N-aminoethylpiperazine;140-31-8;2AoC2ypprzne;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);58;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
6014;napropamide;15299-99-7;nappAd;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);0,2;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
6015;natrium lignosulfonaat;8061-51-6;Nalnsfnt;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);0,54;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
6016;natrium lignosulfonaat;8061-51-6;Nalnsfnt;Milieu;Sediment;Sediment Indicatief MTR (droge stof);1,3;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
6021;natriumbisulfiet;7631-90-5;NaHSO3;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);20;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
6022;natriumbisulfiet;7631-90-5;NaHSO3;Milieu;Sediment;Sediment Indicatief MTR (droge stof);58;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
6024;natriumdodecyl-benzeensulfonaat;25155-30-0;NaC12yBensfn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);0,7;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
6025;natriumdodecyl-benzeensulfonaat;25155-30-0;NaC12yBensfn;Milieu;Sediment;Sediment Indicatief MTR (droge stof);701;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
6029;natriumthiocyanaat;540-72-7;NatoCN;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);3,6;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
6031;n-butanol;71-36-3;C4ol;Milieu;Grondwater;Grondwater indicatief niveau voor ernstige verontreiniging (opgelost);5600;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
6070;n-butylacrylaat;141-32-2;C4yaclt;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);5;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
6077;neburon;555-37-3;nebrn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);0,0017;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
6078;neodecaanzuur;26896-20-8;neoC10azr;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);4,2;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
6079;neodecaanzuur;26896-20-8;neoC10azr;Milieu;Sediment;Sediment Indicatief MTR (droge stof);370;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
6081;ethenyl ester van neodecaanzuur (ZZS);51000-52-3;neoC10azetnE;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);2,67E-02;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
6086;neodymium;7440-00-8;Nd;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren achtergrondconcentratie (opgelost);0,009;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);NVT;Niet van toepassing
6087;neodymium;7440-00-8;Nd;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);23;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
6088;neodymium;7440-00-8;Nd;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren MTR (totaal);14;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
6089;neodymium;7440-00-8;Nd;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);1,4;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
6090;neodymium;7440-00-8;Nd;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren MTR (opgelost);0,9;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
6091;neodymium;7440-00-8;Nd;Milieu;Sediment;Sediment landelijke achtergrondconcentratie (droge stof);40;mg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
6092;neodymium;7440-00-8;Nd;Milieu;Sediment;Sediment landelijke achtergrondconcentratie, andere oppervlaktewateren (droge stof);40;mg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
6093;neodymium;7440-00-8;Nd;Milieu;Sediment;Sediment MTR (droge stof);7500;mg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
6094;neodymium;7440-00-8;Nd;Milieu;Sediment;Sediment MTR andere oppervlaktewateren (droge stof);500;mg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
6095;neodymium;7440-00-8;Nd;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);5,71;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
6096;neodymium;7440-00-8;Nd;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren achtergrondconcentratie (totaal);0,2;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;NVT;Niet van toepassing
6097;N-ethylaniline;103-69-5;C2yAn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);0,42;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
6113;nicosulfuron;111991-09-4;nicsfrn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);1100;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
6120;nikkel (ZZS);7440-02-0;Ni;Milieu;Grondwater;Grondwater streefwaarde ondiep (opgelost);15;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
6121;nikkel (ZZS);7440-02-0;Ni;Milieu;Grondwater;Grondwater diep landelijke achtergrondconcentratie (AC) (opgelost);2,1;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
6122;nikkel (ZZS);7440-02-0;Ni;Milieu;Grondwater;Standaardwaarden grondwater (inclusief AC) (opgelost);2,1;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
6123;nikkel (ZZS);7440-02-0;Ni;Milieu;Grondwater;Signaleringsparameter  beoordeling grondwatersanering (opgelost);75;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
